HGNC	Mouse symbol	EnsembleID	baseMean	WT1	WT2	WT3	WT4	HT1	HT2	HT3	HT4	HM1	HM2	HM3	HM4
CC2D2A	Cc2d2a	ENSMUSG00000039765	997.78570406647	837.626101563718	919.881063187703	935.151250715857	914.710167514993	1118.13360057416	1105.91869740659	1075.94586405709	999.856854861818	983.507142044986	1058.45463142918	1057.2974322073	966.945643234255
FTH1	Fth1	ENSMUSG00000024661	36828.7734836261	37769.4446327594	42443.1752986576	41295.6598665529	39299.2743054351	33461.4711194587	32211.747299365	34293.0722388678	36848.511495576	38587.4987471196	34410.6030036122	37162.2521763502	34162.571619759
CMTM5	Cmtm5	ENSMUSG00000040759	511.894868823082	540.788835270976	649.357577029255	585.072486171138	575.963155428483	476.417548140374	494.161776565859	463.065249975208	431.474234906627	451.123982007781	495.067390615761	528.577937687532	451.668252077992
ZBTB34	Zbtb34	ENSMUSG00000068966	758.595559610024	705.549110405503	670.791097009816	689.174597154441	669.777145655274	896.748344039028	787.51033402852	842.146794108364	878.974105245555	778.761257792229	810.857361087168	740.382165430771	632.474403363614
SHC4	Shc4	ENSMUSG00000035109	222.834275928471	253.624378653322	262.665806167649	239.800499403992	254.008126254269	201.408302264134	188.071405803974	182.274163167254	177.626461887294	198.401221760829	246.223583737338	218.968090567319	250.939271474283
WDR25	Wdr25	ENSMUSG00000040877	234.264760704132	273.027895894993	296.4002464108	310.078072940211	233.07029178115	163.006275382244	177.447758953319	239.995239762827	196.485105322034	247.784735917513	210.122219268254	226.170330342498	237.588956473745
CSRP1	Csrp1	ENSMUSG00000026421	4617.28238699466	4838.23275592457	5678.990677423	5252.23758509988	4986.27994626061	4288.85459593651	4090.23142396641	4647.86271160353	4413.9336869402	4271.06438881545	4116.71399122007	4662.08298994275	4160.90389080298
TCP11L1	Tcp11l1	ENSMUSG00000027175	688.895446947818	625.268310289072	552.173054744814	649.038752579072	596.024781078886	837.930926940978	881.074045774834	842.07143826265	646.874441892026	613.146266459777	619.338583244122	655.006593084891	748.798169022694
RPH3A	Rph3a	ENSMUSG00000029608	15785.1328325973	17472.4381658278	16708.8970511896	17067.7710423095	17333.5241050779	15637.8408249678	14752.3473629129	15723.5989744394	15097.9084283925	15874.6975240944	14622.9883672125	14856.7275543273	14272.8545904164
LRRC7	Lrrc7	ENSMUSG00000028176	2640.92599299074	2529.38088659171	2180.60389562783	2228.69949563508	2222.27721204076	3217.1135510233	3120.8805299647	2838.78368962453	2509.21404651219	2443.38103740607	2644.06518999991	2658.15909834119	3098.55328312167
PNMA2	Pnma2	ENSMUSG00000046204	1868.1827118973	1646.24779051968	1605.64895128343	1770.78678762659	1721.21196345416	2094.15015556391	2148.11376306551	2056.51182170314	1840.67255546805	1909.29773211827	1903.93910085706	2032.7923468892	1688.81957421862
UQCRQ	Uqcrq	ENSMUSG00000044894	1875.0453543211	2025.34449834358	1886.36054535745	2071.85897753314	2114.41537715694	1752.43713509887	1561.56162815698	1692.505772966	1853.23164883788	1930.47999590619	1853.00769403722	1822.87175789989	1936.46922055907
PCM1	Pcm1	ENSMUSG00000031592	2754.36746150291	2637.35673629853	2520.43659250174	2593.11138032439	2170.65092965587	2933.27587167004	2782.31292855204	3233.60980830882	3084.23056856509	2678.60827606068	2867.09600638256	2923.78631753246	2627.93412218269
ACACA	Acaca	ENSMUSG00000020532	3092.30192434019	3058.64414205629	2671.0104082591	2853.06224618632	2759.71726375066	3456.74343377475	3566.81534186279	3121.15962586656	3145.37807874088	3050.338025683	3151.05006649871	3074.14001106426	3199.5644483389
CKB	Ckb	ENSMUSG00000001270	34350.9680364332	37601.9579728674	39587.6553856455	39759.2121425664	35258.3132454171	30873.5479016618	31520.3530047672	32775.1143710573	35742.0795111489	31811.7851682327	33317.7473000133	32804.2261551919	31159.6242786285
GDF1	Gdf1	ENSMUSG00000109523	598.074043728355	593.45163132119	628.202200199367	683.869694265017	899.88132918282	451.034409869848	561.856964191442	420.365168789912	549.478412087034	648.089097890363	563.680322695597	586.06732915887	590.911965088802
PLXDC2	Plxdc2	ENSMUSG00000026748	999.431718624745	960.749955450053	881.857519559668	884.889925661665	850.267171385614	1093.28829230143	1099.96307477125	1113.9495565186	997.063753073797	1030.37251603963	1063.55042631542	1091.316026125	925.912406294826
LHFPL6	Lhfp	ENSMUSG00000048332	682.302163935888	764.685455248515	712.851915914973	736.664922395829	806.799126818231	616.952353605387	610.576512653473	618.321319364984	652.707272565418	661.939250171701	716.743242080055	613.862646542899	675.521949869186
GRB14	Grb14	ENSMUSG00000026888	541.281196521937	663.707759317	626.404760328552	630.961557603587	543.589506852465	472.195504295937	519.82115492272	389.513169960069	492.285914001688	476.166014763098	549.406201126677	542.857942625195	588.464872466251
IGFBP4	Igfbp4	ENSMUSG00000017493	2200.78885851885	2680.79858905444	2948.4167997862	3074.64267844451	2158.51991699176	1760.63365837612	2118.20868108638	2156.87579254418	2179.45850092485	1790.13051995995	2045.99345871459	1720.23145192013	1775.5562544231
R3HDM4	R3hdm4	ENSMUSG00000035781	7998.66939519041	8249.89867305892	8365.82984799393	8204.40932510065	8622.29099151962	7862.41154423684	7340.82827646374	7553.6596007118	7561.53455156996	7959.82474070858	7828.42426245822	8126.55360771358	8308.36732074908
C9orf16	1110008P14Rik	ENSMUSG00000039195	2468.0644373361	2692.58621093444	2744.5709245477	2669.96024764153	2819.01262159849	2190.75817114121	2118.11169807551	2573.79384354296	2282.93916666647	2512.31750311926	2467.07422865575	2355.97664066471	2189.67199144513
VLDLR	Vldlr	ENSMUSG00000024924	2114.20818934814	1941.52336180291	1943.58074929421	1933.67876337337	1975.86148243168	2172.1852832389	2074.52900759248	2454.20557038553	2344.31597112897	2088.24399487987	2121.67762080303	2209.97528058127	2110.7211866655
RPS29	Rps29	ENSMUSG00000034892	2299.07116445861	2475.1934061725	2639.16629449304	2593.22544061691	2979.84280224402	2077.19639874571	1908.72092893569	1887.27712145929	2345.77865425302	2399.10308756666	1796.78786496825	2102.50089809468	2384.06107595351
TMEM170B	Tmem170b	ENSMUSG00000087370	2433.10244263364	2375.78334160993	2247.82064766483	2278.8361575211	2185.5241986762	2590.59853797185	2665.97111893648	2462.38237399348	2555.75699768687	2402.65808117245	2490.5179643007	2387.76248832578	2553.61740374396
CHL1	Chl1	ENSMUSG00000030077	5388.35546582987	5279.29926739118	4276.53216746769	4932.82179249674	4287.65039797407	5403.28267472685	5869.76901392901	5859.97300224048	5614.49611185619	5999.85833381921	6121.61794521547	5421.53501387771	5593.42986896387
TANC2	Tanc2	ENSMUSG00000053580	7443.9067125665	7141.48676148368	6832.32757859638	6799.63558749705	6443.80309233455	8470.49906152215	8052.19873140992	8030.42132674728	7290.58007503753	6940.72318708018	7985.47041199156	7725.18850586803	7614.54623122967
ASIC2	Asic2	ENSMUSG00000020704	2236.85475493899	2534.62240441584	2424.50152910169	2375.55503794697	2522.93811234922	2147.11823632536	2104.54698808842	2102.92814683509	2044.14647499423	2267.14796045791	2158.68421333446	1893.38133308887	2266.6866223298
RPL39	Rpl39	ENSMUSG00000079641	748.256767152737	791.936094414787	874.287709532117	834.067583770756	947.34295329751	673.143455830517	701.16043944024	622.428835613899	776.778368631604	734.084149810301	654.250231450561	676.401995780732	693.199388259819
GMCL1	Gmcl1	ENSMUSG00000001157	836.791196933696	762.818783397932	700.399125355786	746.889373656841	776.31332225814	919.241283994179	1010.81746541817	903.16909479285	802.305037538944	819.748782595954	848.740745286651	889.209233893089	861.842115015816
UNC80	Unc80	ENSMUSG00000055567	13277.2351222964	12045.1460800928	12260.9225735164	11881.7439092955	12342.057355092	15077.9618588983	13599.0011749589	14015.1180012336	13616.2787279118	12305.2735233353	13513.280541906	13950.5865901055	14719.4511312106
HIPK3	Hipk3	ENSMUSG00000027177	3486.32991337859	3458.23476864328	3205.73619270656	3380.9888205964	3032.77449111549	3746.498021993	3611.82447433183	3707.87255191863	3743.98034340376	3378.64534136216	3552.22018536937	3523.25042754152	3493.93334156112
SELENOM	Selenom	ENSMUSG00000075702	1100.12561582071	1229.9328542251	1165.12040699013	1227.91611314169	1248.48954235171	969.384564487327	1081.88656817952	999.752918269685	1121.44244003121	1028.25014015586	1054.29405204651	1030.84046104341	1044.1973289264
FMO1	Fmo1	ENSMUSG00000040181	192.882706519347	211.164129509214	233.964486532606	188.708748805342	283.515147371763	152.91624762614	155.088588468725	152.894678297252	159.279550714419	196.908605926949	196.254167049668	230.396198378506	153.501929551579
IQCB1	Iqcb1	ENSMUSG00000022837	592.392983384757	551.491541675604	509.137737807075	532.757945470732	551.155457058276	601.017939340001	671.229991747451	640.650570387284	723.956032965502	587.158649068699	622.131609836615	582.562206846263	535.466118413581
CLU	Clu	ENSMUSG00000022037	17205.8035183197	18099.0062113253	18530.4163499197	18266.9154903809	18032.5559151696	16233.4807368637	16503.114553347	16949.8497773861	16599.6896242344	17035.5180956745	16207.1212808567	17697.1113395185	16314.8628451605
FIS1	Fis1	ENSMUSG00000019054	2289.31664697691	2360.70628922532	2475.24379052633	2460.35609602088	2470.69452222098	2188.97756933494	2051.01520267163	2099.75013526742	2267.405455336	2386.18685668075	2213.34703130468	2288.6068890937	2209.50992604024
SERPINB8	Serpinb8	ENSMUSG00000026315	536.290149762307	771.861210445568	615.825651745449	553.136117812128	631.108842838284	433.31299473234	484.328983310653	366.149164419936	451.214929974779	487.116070766418	552.541812036021	398.668499547882	690.217519518223
TMSB4X	Tmsb4x	ENSMUSG00000049775	9740.7375666359	10795.1106123985	10466.9892167574	10739.2164869567	10226.6694552623	8589.70702760386	9512.05100093423	9551.15194633174	9642.90656106628	9182.75652269874	9815.21643311978	9011.64398725316	9355.43154924811
COMMD3-BMI1	Bmi1	ENSMUSG00000026739	982.511758336175	849.759155656417	916.309559969839	901.538156992973	913.634869511678	1079.87319215657	986.955245954812	1015.60558594821	1056.29224661086	997.23860688049	1028.69969572056	1016.03819803636	1028.19658659531
KALRN	Kalrn	ENSMUSG00000061751	22609.0379533828	22009.5538869056	21632.7810930296	22262.6648284635	21923.5206049552	23839.5157623248	23193.6447430172	23918.0843293967	23973.4262739329	21969.2339680615	22968.9759065034	22004.8929535856	21612.1610904181
VAMP2	Vamp2	ENSMUSG00000020894	27889.9445087043	29559.4987509339	28849.6893464775	29800.0050991102	28480.6231006421	26815.6705037272	26716.0455530349	27305.779076625	26971.3534922159	26905.5533615757	27781.4657399255	28420.4345298368	27073.2155503466
NCAM2	Ncam2	ENSMUSG00000022762	3076.9034966127	3144.31827603631	2497.8753756093	2731.79207290457	2201.60513928757	3528.29693487985	3210.43343476433	3255.23222358162	3475.213084554	3165.20994699891	3547.71972685199	3210.31041633362	2954.8353275503
COX19	Cox19	ENSMUSG00000045438	763.685871869822	660.227518058868	719.974334552596	694.158396615687	716.713806224551	857.975211104696	859.251484413023	842.923277426187	780.57174170146	721.822095566196	830.770871345094	725.08459020548	754.757135224028
NCOR1	Ncor1	ENSMUSG00000018501	7006.82758840303	6475.04586947881	6710.72581820054	6775.06208449469	6591.25777049243	7738.41798752431	7757.28601993448	6996.31944490057	7247.11257535124	6713.27317630544	7068.22884834884	7080.61726314836	6928.58420265666
AURKAIP1	Aurkaip1	ENSMUSG00000065990	1008.25690333712	1023.46118609455	1132.40749760933	1111.81136124492	1090.73279718369	924.16234269707	875.563587981858	936.623691648966	965.099291298364	1088.88620262509	1018.03092833191	945.675621243332	986.628332086395
S100B	S100b	ENSMUSG00000033208	2201.89976050776	2368.17982975546	2386.76816397901	2316.48477165823	2490.66412476245	1985.26197655132	2133.32881439207	1969.86306108794	1936.10226318192	2513.34447629978	2109.75918200068	2206.57727247343	2006.46318995085
MT1X	Mt1	ENSMUSG00000031765	4010.2304965266	4288.20053921679	5032.50670015927	4940.77683316586	4695.189310805	3042.44151761999	3303.93159806946	3708.5971379575	3869.21891682245	3410.59584127142	3570.98730242225	3244.51001897671	5015.81024183249
CELSR1	Celsr1	ENSMUSG00000016028	259.244113286088	202.06324574545	236.909099585387	226.820578345395	240.270478463885	348.347939918667	275.916966395654	284.601333953911	389.399611324124	210.111439828422	221.612369749933	278.887413030562	195.988883091663
GK	Gk	ENSMUSG00000025059	722.134667375065	609.329625416423	616.314695526208	661.134015529629	665.694988744406	721.096915496496	809.31373313846	819.511782731945	759.02741123334	774.921184706165	804.104626393177	756.337179313832	668.829850270703
RPS5	Rps5	ENSMUSG00000012848	2614.63269432771	2848.78517489734	2926.37047689148	2786.42378737984	2784.49265902343	2440.01419951235	2371.16392477309	2551.33551490728	2651.05819292209	2621.06686861993	2474.67030643657	2423.75291862751	2496.45830794162
GSTM5	Gstm1	ENSMUSG00000058135	3545.07411829541	3636.20351518843	4075.15174857228	3928.31921898011	4028.51130333111	3221.50949988163	3447.93204356595	3488.4000093013	3399.58464556198	3347.83470869891	3055.23014389027	3525.27514958278	3386.93743299021
PCSK5	Pcsk5	ENSMUSG00000024713	434.059972855856	439.717144724924	344.978692636427	424.950531164417	345.723565126515	478.226571543434	476.071175565901	494.138305418078	533.892034790818	432.780633755565	403.453113335951	428.390828826442	406.397077381798
FNIP2	Fnip2	ENSMUSG00000061175	622.254385292119	535.497887444903	565.4723352019	604.494336938948	483.378463868159	673.883969606803	700.355522845076	738.853523580312	626.521407154316	619.735845596136	605.792283186986	697.844594651601	615.222453430292
FBXW8	Fbxw8	ENSMUSG00000032867	1374.60040307514	1555.21943968939	1485.97474230371	1397.86985631053	1460.87117207757	1266.10608486702	1192.01833617764	1260.70156588545	1327.3430531024	1404.84340053816	1315.15390598259	1337.58849196596	1491.51478800125
ENTPD1	Entpd1	ENSMUSG00000048120	391.517247047005	374.091781028388	264.653578829529	314.15479942046	332.572718767766	329.217272310937	489.825306380246	499.279809909115	562.746445400509	395.043577369899	397.896014503528	357.701916001021	381.02374464266
ORC2	Orc2	ENSMUSG00000026037	804.638869297471	597.491399693657	704.88380155737	721.354680191413	718.096431969102	909.625155850169	768.061120596994	927.237160419879	1044.86595476477	729.959705833105	983.938810320982	776.726892100203	773.425318272014
ZFAND3	Zfand3	ENSMUSG00000044477	1962.57331375703	2043.26259416342	2118.22180010611	2104.48398017349	1921.60293680361	1742.48070002112	1683.14780699855	1629.9157141155	1953.27682744885	2127.26793111423	2067.16579647797	2065.71673049479	2094.33694716668
ATP5MG	Atp5l	ENSMUSG00000038717	1660.69904446755	1792.84494521114	1821.16528603723	1795.86957257928	1709.89487026963	1462.41609327122	1436.63571712082	1447.63106461728	1703.10409012938	1744.55457827086	1645.72972029297	1609.35227849977	1759.19031731105
KDM4C	Kdm4c	ENSMUSG00000028397	704.449313392331	654.517462249794	653.357211744719	674.68917657444	617.012306606296	799.441067457297	782.737392407921	754.669283332235	720.429096001409	716.471362356937	708.534877436973	674.74726040803	696.785264131924
SETD5	Setd5	ENSMUSG00000034269	4254.13849200701	4007.22472237713	4027.66750049809	4025.8265402503	3915.70467338266	4726.12141832032	4584.24362456578	4629.47163596811	4216.34973367025	4085.43275776926	4285.39759118783	4033.69989871535	4512.52180737911
SCN2A	Scn2a	ENSMUSG00000075318	12286.3644061668	12463.7835841127	11189.908870961	11756.3262483992	10168.4921720444	13243.1569967713	12811.0741937551	13420.2834561163	13391.9012512734	12011.6524544774	12879.0200389085	12182.6972430064	11918.0763641756
VPS13B	Vps13b	ENSMUSG00000037646	2354.99260895423	2254.67307314136	2189.29889862186	2212.75581791781	2048.94617226963	2534.43647854383	2643.89653273364	2540.23219937424	2334.82382024161	2261.42238545494	2358.12343322443	2332.26275208969	2549.03974383773
APOD	Apod	ENSMUSG00000022548	2320.57084684878	2595.31314654456	3267.57665839544	2870.56613703813	2350.55251704932	1968.94946686536	1912.90085116479	2377.03010350165	2318.06025962849	1866.96929101599	2115.78242333724	2177.16327210517	2025.98603553921
CCDC92	Ccdc92	ENSMUSG00000037979	2007.64174514289	2195.61012157999	2114.85629275228	2133.38474933696	2104.16927104297	1975.82454722209	1814.52887578192	1845.69360923707	1940.53414998202	2084.50056508006	1958.08736276551	1933.63961747253	1990.8717794613
PAK5	Pak7	ENSMUSG00000039913	1843.04539798024	1550.80288235502	1551.70965164913	1685.5672394444	1386.19555230984	1943.5912224062	2255.9743863889	2307.21473542201	2323.13618473175	1884.23998574369	1936.36923228573	2147.41513847722	1144.328564549
XKR4	Xkr4	ENSMUSG00000051951	1227.50387415124	1295.67416468957	966.571908309527	1024.9354946954	875.851436565864	1395.4825844894	1364.43513180596	1401.52432577741	1235.71196516666	1189.89698845534	1311.34718961123	1255.56767673151	1413.04762351701
RPS27A	Rps27a	ENSMUSG00000020460	2553.9820065154	2605.42004333409	2856.13698007998	2808.93670580378	2751.74535784998	2398.39032180771	2457.38115930539	2529.08300359231	2386.73109344772	2559.29975030978	2510.27715697316	2459.0406850455	2325.34182063537
TGFBRAP1	Tgfbrap1	ENSMUSG00000070939	1957.53767300918	1901.788636078	1878.40887850814	1829.95948276203	1814.04838673674	2045.00113262908	2093.69496252113	2036.67743297005	2072.37710903844	1950.57921923556	1918.84425138582	1923.01381746958	2026.05876677565
