HGNC	Mouse symbol	EnsembleID	baseMean	log2FC.HT	FC.HT	p-value.HT	adjusted p-value.HT	log2FC.HM	FC.HM	p-value.HM	adjusted p-value.HM
PGLYRP1	Pglyrp1	ENSMUSG00000030413	99.1863553594952	-0.585844800127152	-1.50091762558299	0.00522913935213376	0.521171746427514	-0.327134383474547	-1.25451905442563	0.158235621918549	0.704768378743238
STARD8	Stard8	ENSMUSG00000031216	1219.09939770334	-0.193682674704182	-1.14367938967034	0.00525154660991212	0.521171746427514	-0.129579113369538	-1.09397450253952	0.0935699325036758	0.607456147845752
AGBL2	Agbl2	ENSMUSG00000040812	25.9066021102609	0.692136889602134	1.61567485067582	0.00531449640734372	0.521815672416588	0.436945886083888	1.35373550095927	0.114987681516755	0.649207817484701
FAM161A	Fam161a	ENSMUSG00000049811	61.6704285242257	0.501962240845035	1.41613837363294	0.00531711412595448	0.521815672416588	0.404501831587961	1.32363177608793	0.0430202402133621	0.470620497639798
DGUOK	Dguok	ENSMUSG00000014554	237.80717906947	-0.309518306868931	-1.2392938501739	0.00541106822124271	0.528102321150566	-0.217937232450063	-1.16306943861022	0.0776198681226502	0.568699685465775
RPS6KA3	Rps6ka3	ENSMUSG00000031309	2056.36813875968	0.172470794182543	1.1269869377613	0.00544671576718758	0.528660626524003	-0.0319301455440684	-1.02237902641281	0.644873853060189	0.935306833749301
PPIL4	Ppil4	ENSMUSG00000015757	962.288817907883	0.137283099526659	1.09983194776659	0.00549820966230929	0.530742479151332	0.125258146521881	1.09070287852606	0.0228922567456363	0.372292266622661
NUDCD1	Nudcd1	ENSMUSG00000038736	408.809655829583	0.249692020667439	1.18895327610176	0.00557686521262091	0.535409369461676	0.0250537901052209	1.01751762899056	0.803597171159426	0.967730277602511
NOTCH4	Notch4	ENSMUSG00000015468	262.278244838995	-0.794257526662678	-1.73418465809267	0.00565323449330535	0.536905308194833	0.153908075142471	1.11257922760851	0.629898144499303	0.930914730760869
SEMA3G	Sema3g	ENSMUSG00000021904	194.226290732648	-0.256036627772002	-1.19419350539617	0.00570450459256988	0.538877399078861	-0.0575304771903826	-1.04068285398339	0.57100715911272	0.921275451735884
C9orf16	1110008P14Rik	ENSMUSG00000039195	2870.10330561071	-0.161572832060123	-1.1185058733143	0.00582906907334713	0.545233264568084	-0.176496130932269	-1.13013579213506	0.00691509145161983	0.225166744938361
ADNP	Adnp	ENSMUSG00000051149	1357.73490122052	0.273116087486311	1.20841507545962	0.00585066492805875	0.545233264568084	0.142377112503087	1.10372220921818	0.197911024858366	0.739754611230045
XRCC6	Xrcc6	ENSMUSG00000022471	324.017947484346	0.228461510468759	1.17158490505808	0.00589524786484596	0.545233264568084	0.172796435430687	1.12724134693591	0.063195358502992	0.535219228834463
DLG5	Dlg5	ENSMUSG00000021782	967.856301786009	-0.260972982578392	-1.19828658075704	0.00615622287747208	0.557403972623354	-0.161633418534958	-1.11855284633977	0.127720755513562	0.665745351107792
MEIS1	Meis1	ENSMUSG00000020160	37.3578553796787	0.619317728136248	1.536148542073	0.00632328195570664	0.557403972623354	0.683547241135952	1.60608387947242	0.00664292652698062	0.221494193659628
CAMP	Camp	ENSMUSG00000038357	7.67054856491536	-1.95259798492574	-3.87070936238383	0.00636958633706097	0.557403972623354	NA	NA	NA	NA
MSH3	Msh3	ENSMUSG00000014850	533.100466523595	0.222006249167269	1.16635442194979	0.00642808755913782	0.557403972623354	0.25330458656302	1.1919341931128	0.00536634086283404	0.199577610387919
MRC2	Mrc2	ENSMUSG00000020695	261.079661126059	-0.323375856324392	-1.25125501930574	0.00645148127099393	0.557403972623354	-0.0196056696577996	-1.01368237316732	0.881210056858006	0.984215762701503
MCCC1	Mccc1	ENSMUSG00000027709	712.299010610727	-0.284887491495221	-1.21831524971307	0.00645762673581562	0.557403972623354	-0.226403759133305	-1.1699150359322	0.0524891418123449	0.503671759293891
KCNA5	Kcna5	ENSMUSG00000045534	59.7520160782916	-0.654492965561171	-1.57406265239634	0.00646011525749701	0.557403972623354	-0.354742013889068	-1.27875689052414	0.179929157829193	0.725074367298686
SPTY2D1	Spty2d1	ENSMUSG00000049516	498.146644566597	0.178226540410802	1.13149212240589	0.00647567249904268	0.557403972623354	0.120785925210661	1.08732703549557	0.0986394784110739	0.61817788372198
LYPD1	Lypd1	ENSMUSG00000026344	2253.42582643019	0.264623870052104	1.20132280772624	0.00652684800008529	0.557403972623354	0.53406812940262	1.44800655099679	8.39962005383071e-07	0.000754467262491648
ISOC2	Isoc2b	ENSMUSG00000052605	75.2341452100753	0.456669178628613	1.37236969995602	0.00654510131029262	0.557403972623354	0.157813353554614	1.11559498460823	0.404766767940676	0.866204596868131
RITA1	Rita1	ENSMUSG00000029600	367.20434610896	-0.272908177852436	-1.20824094092236	0.00659322518537353	0.557403972623354	-0.0953339515263055	-1.06831266983792	0.391846531967219	0.85935606239654
GSTM4	Gstm4	ENSMUSG00000027890	176.32989991702	0.276012397515952	1.21084348905111	0.00662857265981365	0.557403972623354	0.279903004811412	1.21411325445971	0.0134854377407413	0.312231468955207
TIMELESS	Timeless	ENSMUSG00000039994	99.9916686736067	-0.529819453616888	-1.44374850599728	0.00663125504244966	0.557403972623354	-0.0811134312346731	-1.0578341320714	0.707854508291331	0.948096864429671
SLC25A18	Slc25a18	ENSMUSG00000004902	1410.08379294686	-0.215095573700753	-1.16078080966648	0.00666698329535587	0.557403972623354	-0.104207472025996	-1.07490374219693	0.237830168262815	0.763949067514473
UQCR10	Uqcr10	ENSMUSG00000059534	1036.40694787476	-0.198088703178384	-1.14717755553337	0.00675180097693628	0.557403972623354	-0.0270694766475466	-1.01894026509418	0.739069547408254	0.952115279967881
ARF5	Arf5	ENSMUSG00000020440	2001.18771674407	-0.120744783899038	-1.08729602864984	0.00675270690212404	0.557403972623354	-0.0203075891926866	-1.01417568364376	0.681663103742292	0.943793698481607
PANX2	Panx2	ENSMUSG00000058441	2219.08628858382	-0.167174741108467	-1.12285741579496	0.00676037423126963	0.557403972623354	-0.0455289904581716	-1.03206153412283	0.507597311539064	0.90743342265196
FLT3	Flt3	ENSMUSG00000042817	265.945324076807	-0.310337516257972	-1.23999776155308	0.00689810013677694	0.557403972623354	-0.362155929820762	-1.2853452530534	0.00473924788759299	0.193032217845555
BOD1L1	Bod1l	ENSMUSG00000061755	1950.41876403473	0.178672930879369	1.13184227641145	0.00694442019280817	0.557403972623354	0.010132411010417	1.0070479729991	0.891071094596876	0.986361260940123
RBM19	Rbm19	ENSMUSG00000029594	253.23694330753	0.483412000882507	1.39804616502742	0.00698368305365005	0.557403972623354	0.0553008051060557	1.0390757303006	0.782077784568913	0.96306929081129
THRSP	Thrsp	ENSMUSG00000035686	303.791166597309	-0.246476944165282	-1.18630661866645	0.0070074547680401	0.557403972623354	-0.0996884623761308	-1.07154204723382	0.324013308488416	0.825740150090176
TRMU	Trmu	ENSMUSG00000022386	351.141272967235	-0.212771521377477	-1.15891240120961	0.00700962516901371	0.557403972623354	-0.28464639958181	-1.2181116714064	0.00123990534569288	0.10183077283762
FAU	Fau	ENSMUSG00000038274	2368.05131357648	-0.199785086901448	-1.14852725027358	0.00705535255222167	0.557403972623354	-0.0704721930903555	-1.05006031140003	0.393689744852902	0.860328054802896
ABCA8	Abca8b	ENSMUSG00000020620	818.056147843842	0.141481124361661	1.10303695352616	0.00708875214280424	0.557403972623354	0.0989582298773507	1.07099981425335	0.0917522111503528	0.601143473593652
DPY19L3	Dpy19l3	ENSMUSG00000043671	1209.86758613988	0.225893108758327	1.16950101091817	0.00710966152724901	0.557403972623354	0.267346459322912	1.20359203067617	0.00417939069858691	0.182671584387809
CCND1	Ccnd1	ENSMUSG00000070348	776.436238230039	-0.275711547717268	-1.21059101432166	0.00719840920033543	0.557403972623354	-0.724361022683015	-1.65216871991053	3.24460071724751e-10	9.78908665301253e-07
PTGDS	Ptgds	ENSMUSG00000015090	14953.1820305818	-0.223988426200532	-1.16795802481159	0.00724715153010913	0.557403972623354	0.0832954835890124	1.05943529923968	0.37060036067711	0.847789382904599
COL6A2	Col6a2	ENSMUSG00000020241	628.740558325289	-0.244220568008575	-1.18445268435511	0.00725211594225295	0.557403972623354	-0.183902854777156	-1.13595277176671	0.069230189155842	0.551361565945545
ATP2B4	Atp2b4	ENSMUSG00000026463	7156.87572147393	0.216158957652521	1.16163671522638	0.00727877436631208	0.557403972623354	0.0574597277600455	1.04063182038885	0.522627203618627	0.908183540983719
GRIN2B	Grin2b	ENSMUSG00000030209	11933.1547681624	0.280237290121085	1.21439460792533	0.00730794956375225	0.557403972623354	-0.121236772356582	-1.08766688202042	0.298433890805383	0.809033031367909
MT-ND5	mt-Nd5	ENSMUSG00000064367	192230.637952808	-0.230939503915649	-1.17359896508759	0.00732056165573836	0.557403972623354	-0.080122946527514	-1.0571081235183	0.404307782457079	0.866204596868131
ANGEL2	Angel2	ENSMUSG00000026634	1338.95431734641	0.142254601497428	1.10362848714047	0.00739401539896467	0.560580609539532	0.124939364677822	1.09046190045796	0.0348755389453346	0.429417633205415
DNAH6	Dnah6	ENSMUSG00000052861	32.4518432044412	0.738640281583452	1.66860246476052	0.00748721341295799	0.565220619401295	-0.0671943769769746	-1.04767727309208	0.833001808725438	0.97417686867089
FAM186B	Fam186b	ENSMUSG00000078907	31.8286887551361	-0.825991191524657	-1.77275257469202	0.00768475141353786	0.575641467962716	-0.227204736075066	-1.17056474714545	0.507524887611075	0.90743342265196
CFAP46	Cfap46	ENSMUSG00000049571	144.894810009926	0.375584855628395	1.29736538835055	0.00769042663114639	0.575641467962716	0.269165611632079	1.20511064560548	0.0849519759934778	0.587740510833878
NECAB3	Necab3	ENSMUSG00000027489	1587.73293018104	-0.178232604507942	-1.13149687843011	0.00775046930950007	0.576327244828888	-0.0502480508518761	-1.03544293819414	0.499786487774638	0.905622488566722
ZFP14	Zfp14	ENSMUSG00000053985	231.448394271497	0.253709785054737	1.19226900937953	0.00776483918875037	0.576327244828888	0.00875163243063558	1.00608460581057	0.934696189391756	0.990315936948415
ADCK2	Adck2	ENSMUSG00000046947	384.307510317872	-0.385988032285258	-1.30675441381368	0.00782318869827647	0.578095127699061	-0.108269832860033	-1.07793473651365	0.502648976731278	0.906549842956451
ARHGDIG	Arhgdig	ENSMUSG00000073433	1323.30924413383	-0.123865904654523	-1.08965082684755	0.00785964388482663	0.578095127699061	0.0509938918683897	1.03597837739004	0.322396635890984	0.82452468868584
RPL37	Rpl37	ENSMUSG00000041841	1695.96957508029	-0.242335008891618	-1.18290565143019	0.00795387994212282	0.578211066574484	-0.00672035811531699	-1.00466906354678	0.947329288122318	0.991920711413205
THOC2	Thoc2	ENSMUSG00000037475	1549.37260889979	0.12200598555014	1.08824695665354	0.00807384032746916	0.578953423486729	-0.109041954517243	-1.0785117950682	0.0350310620690177	0.429831700519452
CPED1	Cped1	ENSMUSG00000062980	177.624194656219	-0.276738435007454	-1.21145300041003	0.00815420082100893	0.578953423486729	0.212987601334091	1.15908599056037	0.0594235920754493	0.52153463977931
SP8	Sp8	ENSMUSG00000048562	46.3897631832074	0.612140521295237	1.52852539485292	0.00818309647730509	0.578953423486729	0.566867519615831	1.4813037660128	0.0268003381898873	0.399614751710722
ALPK2	Alpk2	ENSMUSG00000032845	8.10492721400422	1.7454113128277	3.35290431653556	0.00819333787878662	0.578953423486729	NA	NA	NA	NA
MED1	Med1	ENSMUSG00000018160	1183.2832568165	0.205623235583602	1.15318440794223	0.00824320872459117	0.578953423486729	0.0737607686197588	1.05245661919144	0.395510230173925	0.860384901493203
SEMA3F	Sema3f	ENSMUSG00000034684	170.393500991116	0.396928195668416	1.31670138692316	0.00828749919816918	0.578953423486729	0.114497993179756	1.08259827408968	0.496760026070775	0.903832072681943
GPATCH11	Gpatch11	ENSMUSG00000050668	630.690762320384	-0.290160616680324	-1.22277640303308	0.00831768285689649	0.578953423486729	-0.00300240065779477	-1.00208327255401	0.980435646801894	0.99767126924039
SRL	Srl	ENSMUSG00000022519	179.371181443531	0.382144843703915	1.30327798930522	0.00831852951663303	0.578953423486729	0.0384804408653307	1.02703150693931	0.813310436367577	0.970188009576301
MGP	Mgp	ENSMUSG00000030218	464.591661047901	-0.302110735514547	-1.23294695792061	0.00844367517881239	0.580435781759987	0.281011473847409	1.21504645521	0.0262694041775763	0.395204897025942
POLR2I	Polr2i	ENSMUSG00000019738	209.781882226608	-0.287285374721191	-1.22034187817887	0.00844425342803334	0.580435781759987	-0.00508280839822323	-1.00352934784313	0.96607810998349	0.995083178904004
DGKQ	Dgkq	ENSMUSG00000004815	1403.36718298375	-0.237498373300516	-1.17894659992006	0.00844449453225682	0.580435781759987	-0.31757272002666	-1.24623204567392	0.00160535921212258	0.115489854625631
ZNF3	Zfp113	ENSMUSG00000037007	219.038868893031	0.522145528939955	1.43608936592319	0.00852187281725625	0.583484043863689	0.403042585403828	1.32229363596738	0.0687434052413204	0.551132815715262
TAF9	Taf9	ENSMUSG00000052293	284.978632309252	0.38309759910888	1.30413895798843	0.00875613802266906	0.591514148390824	0.479011689760764	1.3937885321265	0.00324812604097681	0.167372119678278
LINC01158	Pantr1	ENSMUSG00000060424	783.25713986835	-0.189953821620928	-1.14072720241635	0.00882558556523305	0.591514148390824	-0.0515451686974479	-1.03637431692533	0.522223100477619	0.908183540983719
DYNLT1	Dynlt1c	ENSMUSG00000000579	122.992774998148	-0.52092502997873	-1.43487496902009	0.0088930363137163	0.591514148390824	NA	NA	NA	NA
GDI1	Gdi1	ENSMUSG00000015291	12586.7544162386	0.0924170861014194	1.06615491909594	0.00891138575528738	0.591514148390824	0.0596053147494581	1.04218060731052	0.130384552980818	0.669589066990073
RND2	Rnd2	ENSMUSG00000001313	1442.52175873395	-0.183653413997626	-1.13575638345003	0.00898100365133647	0.591514148390824	-0.057338453583798	-1.04054434766658	0.463506792246971	0.892231458885109
RRH	Rrh	ENSMUSG00000028012	6.27050885510015	-1.4082585897035	-2.65416597319175	0.00900968057786389	0.591514148390824	NA	NA	NA	NA
DEPDC7	Depdc7	ENSMUSG00000027173	23.4920391454564	0.785275493934585	1.72342138883659	0.00904271533690215	0.591514148390824	0.249515078076802	1.18880746318473	0.464997404250396	0.892405221090041
EPN3	Epn3	ENSMUSG00000010080	21.8139595255101	-0.70665596670724	-1.63201686583948	0.00910600828577923	0.591514148390824	-0.524063544374984	-1.4379998690254	0.0774986640888535	0.568699685465775
PHACTR3	Phactr3	ENSMUSG00000027525	4067.28602359949	-0.128826279319041	-1.09340378843338	0.00912014389858284	0.591514148390824	-0.000407989986183716	-1.00028283709949	0.994083795771794	0.998848264174484
COX7A2	Cox7a2	ENSMUSG00000032330	1787.83120531567	-0.125729688143426	-1.09105943056885	0.00917099615939088	0.591514148390824	-0.000730601922905934	-1.00050654291252	0.989127217678412	0.998367816074772
AP3S1	Ap3s1	ENSMUSG00000024480	1133.78945447277	-0.139208959209532	-1.10130109843277	0.00917491518024827	0.591514148390824	-0.0231227638717627	-1.01615660756763	0.69683181089949	0.947359256870185
TBX15	Tbx15	ENSMUSG00000027868	45.3090569515115	-0.521489869154816	-1.43543685649457	0.00935383958366742	0.600270717761462	-0.0222093502784545	-1.01551345189895	0.918027108818801	0.98921461987048
FPGT	Fpgt	ENSMUSG00000053870	514.792957706792	0.20762922330128	1.15478896238946	0.00937869901512389	0.600270717761462	0.191744027441919	1.14214358215249	0.0315645607940204	0.415791674732545
DMD	Dmd	ENSMUSG00000045103	2071.3688899611	0.152670544787534	1.11162527672391	0.00945728433219406	0.603080438702949	-0.0242818409967466	-1.01697332704256	0.71205506204772	0.948703353974131
FBLN1	Fbln1	ENSMUSG00000006369	258.100136729002	-0.303988699398573	-1.23455293662718	0.00956825135739936	0.603080438702949	0.141961119913306	1.10340400331994	0.270533107833048	0.79109954795422
SYS1	Sys1	ENSMUSG00000045503	630.777366868087	-0.13120479561388	-1.09520792836067	0.00958542996623257	0.603080438702949	-0.0623170219139713	-1.04414134480495	0.271186757112953	0.791740972667048
WDR91	Wdr91	ENSMUSG00000058486	531.750252441701	0.247616401082894	1.18724394720587	0.00960008399010959	0.603080438702949	0.0210909506864253	1.01472651516845	0.843967599099837	0.975901917320406
POLR3H	Polr3h	ENSMUSG00000022476	833.288907935754	-0.132260659191839	-1.09600977032678	0.00967821720314976	0.604119105631239	0.00257228256770343	1.00178456084624	0.9637518718648	0.994413070378552
GPR89B	Gpr89	ENSMUSG00000028096	786.236781206254	0.213985517805231	1.1598880111519	0.00972318390484794	0.604563147120262	0.139951592486444	1.10186814368882	0.130017745525615	0.669456832272747
EXO1	Exo1	ENSMUSG00000039748	20.3794410170391	-1.46314026806303	-2.75707835375746	0.00975377848453296	0.604563147120262	-0.0767803030535663	-1.05466169850948	0.903696128042258	0.987802334865295
ARL13B	Arl13b	ENSMUSG00000022911	289.904862818295	-0.287202032224315	-1.22027138275286	0.00986980702006068	0.609615877655147	-0.273893629026929	-1.20906652717705	0.0272672114572778	0.400440539662529
CP	Cp	ENSMUSG00000003617	503.974032787148	-0.379481150339816	-1.30087392607323	0.00994066594568555	0.610195155696272	-0.086677250547336	-1.06192159438922	0.596138943061765	0.925165993066877
RENBP	Renbp	ENSMUSG00000031387	69.6762164982431	-0.396947179415585	-1.31671871289295	0.00994827086558314	0.610195155696272	-0.488901585689326	-1.40337599063579	0.00440753748594683	0.187950281117728
ATP5MC2	Atp5g2	ENSMUSG00000062683	141.385987254131	-0.573645559564029	-1.48827957063242	0.0100219609695849	0.612207997845462	0.142597005461951	1.10389044937457	0.560918672596081	0.918986843201677
TMCO1	Tmco1	ENSMUSG00000052428	654.514966199896	-0.152408593958814	-1.11142345671348	0.0101006152475351	0.613152468548826	0.0134818267900157	1.00938869004349	0.837127592559278	0.975076374700304
CAPSL	Capsl	ENSMUSG00000039676	6.70220375593865	1.34538329655041	2.54097696451222	0.010150112155427	0.613719523847249	NA	NA	NA	NA
ODF3B	Odf3b	ENSMUSG00000047394	18.7548331345572	0.719445073648566	1.64654857499053	0.0101794407295355	0.613719523847249	-0.126510318581291	-1.0916499536151	0.705406665643449	0.948096864429671
CENPC	Cenpc1	ENSMUSG00000029253	497.737976716818	0.182474040867163	1.13482830566929	0.0102523500195841	0.616012799646101	0.0776759010707753	1.05531661596623	0.329114258376831	0.828181219556686
EFHD2	Efhd2	ENSMUSG00000040659	6555.64365082937	-0.0677395233731439	-1.04807323023763	0.0103081606755091	0.617105939799594	-0.0581550299138518	-1.04113347036384	0.0480691520080631	0.48983473234968
